Angle,V_bus,V_shunt,current,time,Angle.1,V_bus.1,V_shunt.1,current.1,time.1,Angle.2,V_bus.2,V_shunt.2,current.2,time.2,Angle.3,V_bus.3,V_shunt.3,current.3,time.3,Angle.4,V_bus.4,V_shunt.4,current.4,time.4,Angle.5,V_bus.5,V_shunt.5,current.5,time.5,Angle.6,V_bus.6,V_shunt.6,current.6,time.6,Angle.7,V_bus.7,V_shunt.7,current.7,time.7,Angle.8,V_bus.8,V_shunt.8,current.8,time.8,Angle.9,V_bus.9,V_shunt.9,current.9,time.9,Angle.10,V_bus.10,V_shunt.10,current.10,time.10,Angle.11,V_bus.11,V_shunt.11,current.11,time.11,Angle.12,V_bus.12,V_shunt.12,current.12,time.12,Angle.13,V_bus.13,V_shunt.13,current.13,time.13,Angle.14,V_bus.14,V_shunt.14,current.14,time.14,Angle.15,V_bus.15,V_shunt.15,current.15,time.15,Angle.16,V_bus.16,V_shunt.16,current.16,time.16,Angle.17,V_bus.17,V_shunt.17,current.17,time.17,Angle.18,V_bus.18,V_shunt.18,current.18,time.18,Angle.19,V_bus.19,V_shunt.19,current.19,time.19,Angle.20,V_bus.20,V_shunt.20,current.20,time.20,Angle.21,V_bus.21,V_shunt.21,current.21,time.21,Angle.22,V_bus.22,V_shunt.22,current.22,time.22,Angle.23,V_bus.23,V_shunt.23,current.23,time.23,Angle.24,V_bus.24,V_shunt.24,current.24,time.24,Angle.25,V_bus.25,V_shunt.25,current.25,time.25,Angle.26,V_bus.26,V_shunt.26,current.26,time.26,Angle.27,V_bus.27,V_shunt.27,current.27,time.27,Angle.28,V_bus.28,V_shunt.28,current.28,time.28,Angle.29,V_bus.29,V_shunt.29,current.29,time.29,Angle,V_bus,V_shunt,current,time
355.43,0.87,-0.01,-0.5,25.80646586418152,355.43,0.86,5.69,56.6,24.833743572235107,355.34,0.93,12.14,121.5,26.71206974983216,158.03,0.94,10.39,130.2,25.616772890090942,321.59,0.91,15.21,125.1,25.834887266159058,158.55,0.89,10.17,76.5,25.912435293197632,250.22,0.88,9.17,97.2,26.00703001022339,303.75,0.86,9.77,112.8,26.264419555664062,52.65,0.88,10.45,112.4,26.284729719161987,301.46,0.93,8.72,102.4,25.897677898406982,230.8,0.86,16.23,104.6,26.0112693309784,205.4,0.86,17.11,153.8,26.11154699325561,344.36,0.87,15.01,91.6,26.00241732597351,44.91,0.88,11.14,120.6,25.8069486618042,290.04,0.9,10.29,171.2,25.652442455291748,236.25,0.86,11.6,171.7,26.232192277908325,176.31,0.89,16.61,151.5,26.170920610427856,25.14,0.86,16.72,167.8,26.42271733283997,318.43,0.79,17.48,157.9,26.35511994361877,222.1,0.94,14.17,155.6,26.30004501342773,320.89,0.92,16.69,120.8,26.28050255775452,338.38,0.92,17.51,106.6,26.359068155288696,118.48,0.92,12.9,151.5,26.43390130996704,156.71,0.89,18.4,126.9,26.52855682373047,100.99,0.87,13.76,174.9,26.373772144317627,223.15,0.9,12.26,153.1,26.48553466796875,17.93,0.89,15.26,158.4,26.38175773620605,245.04,0.88,15.22,177.0,26.57364249229431,42.1,0.85,17.82,131.8,26.401455402374268,65.65,0.86,13.25,151.6,26.171606302261356,83.06,0.83,15.64,131.8,26.109906435012817
355.43,0.91,-0.07,-0.3,25.833611011505127,355.43,0.87,5.72,56.6,24.8510217666626,355.43,0.91,12.17,121.8,26.74164772033692,152.4,0.92,9.47,88.2,25.640331745147705,312.63,0.88,9.59,133.2,25.867393970489506,144.49,0.93,15.22,103.4,25.93082094192505,231.59,0.91,9.16,98.8,26.035017251968384,279.58,0.87,10.93,150.4,26.29755687713623,22.94,0.92,14.09,96.0,26.3015079498291,267.1,0.88,10.21,84.4,25.917573928833008,189.84,0.86,12.86,96.5,26.03710246086121,159.87,0.87,9.8,107.9,26.13596105575561,294.43,0.9,12.76,148.2,26.017093181610107,349.8,0.91,9.33,156.0,25.825475692749023,228.78,0.91,17.16,87.1,25.66905975341797,169.37,0.89,10.32,100.0,26.25132393836975,106.0,0.86,15.51,121.6,26.18969249725341,309.99,0.84,11.2,104.4,26.436959505081177,235.72,0.95,10.68,118.5,26.37945961952209,133.68,0.9,15.08,127.6,26.32865023612976,226.23,0.9,13.12,148.9,26.30874228477478,239.06,0.88,16.21,115.6,26.385273933410645,14.33,0.85,13.61,157.7,26.455484867095947,49.13,0.84,14.68,170.1,26.55252718925476,344.62,0.85,13.79,168.5,26.403341054916385,105.47,0.87,13.45,128.1,26.518770456314087,257.43,0.86,14.17,128.3,26.407782793045044,115.49,0.86,17.35,146.3,26.6120023727417,271.41,0.89,17.14,149.4,26.431866884231567,288.02,0.88,16.97,121.1,26.20070004463196,300.85,0.86,17.3,146.1,26.13464593887329
355.43,0.88,-0.03,-0.1,25.85095715522766,355.43,0.88,5.69,56.7,24.88237929344177,355.43,0.87,12.17,121.7,26.76752996444702,147.48,0.84,10.64,112.5,25.66903614997864,304.45,0.88,8.67,88.8,25.884593963623047,129.38,0.91,11.81,149.4,25.96926712989807,212.61,0.85,9.18,98.5,26.057211875915527,254.18,0.9,11.09,138.0,26.326900005340576,353.85,0.88,10.59,129.9,26.3330602645874,232.91,0.86,11.48,97.2,25.950961589813232,149.94,0.89,15.35,99.8,26.05357670783997,116.19,0.88,9.11,138.2,26.158286809921265,244.16,0.87,13.61,103.4,26.05035090446472,294.87,0.89,15.14,116.1,25.85721635818481,169.63,0.87,14.11,109.0,25.70214819908142,104.33,0.87,16.31,117.1,26.284013986587524,34.8,0.86,15.8,115.1,26.228253841400143,232.91,0.86,10.13,123.2,26.469138860702515,152.84,0.89,16.15,146.3,26.40900659561157,45.79,0.85,11.7,121.0,26.35192108154297,132.28,0.85,10.92,179.5,26.32580733299256,139.57,0.87,12.54,150.7,26.41617441177368,273.08,0.92,18.16,110.4,26.48805975914001,302.34,0.86,13.45,174.0,26.58533430099488,229.31,0.86,12.37,175.5,26.428606033325195,346.99,0.91,12.32,134.9,26.55096960067749,132.89,0.86,15.61,130.1,26.43287706375122,345.94,0.91,12.69,155.7,26.63684868812561,136.85,0.88,16.37,144.7,26.45340347290039,146.16,0.86,13.74,158.9,26.221455812454224,153.9,0.88,17.08,161.0,26.15993618965149
355.43,0.92,-0.04,-0.3,25.884907245635983,355.43,0.9,5.7,57.0,24.90066313743592,355.43,0.86,12.12,121.5,26.795392274856567,142.47,0.91,13.02,132.8,25.68536710739136,295.93,0.9,10.75,95.4,25.91805624961853,114.79,0.89,10.04,109.8,25.99298620223999,193.89,0.86,15.27,98.7,26.07373356819153,229.22,0.86,9.86,126.3,26.348440885543823,323.44,0.92,12.19,150.8,26.3515887260437,198.28,0.86,11.22,104.6,25.96643352508545,110.48,0.84,9.15,104.9,26.086642026901245,72.51,0.92,14.1,109.3,26.174961805343628,193.18,0.92,9.37,92.3,26.079036474227905,238.36,0.86,16.87,93.3,25.88842272758484,109.42,0.9,10.95,172.9,25.73930525779724,37.18,0.87,9.64,147.1,26.300589323043823,325.02,0.89,15.35,114.7,26.25286340713501,155.57,0.88,16.36,156.6,26.50339698791504,71.46,0.79,12.5,129.6,26.425880193710327,319.39,0.86,17.46,167.2,26.37482452392578,39.38,0.86,9.31,160.8,26.35950446128845,41.13,0.92,14.12,141.4,26.440114974975582,168.84,0.91,10.58,171.0,26.50073266029358,193.18,0.89,15.22,157.7,26.615167379379272,114.61,0.87,12.87,162.6,26.45672583580017,227.64,0.91,11.38,134.8,26.57074880599976,9.58,0.86,16.34,170.1,26.4559907913208,215.77,0.87,15.56,176.0,26.65648031234741,3.25,0.85,16.93,142.7,26.47585868835449,5.54,0.86,16.56,142.3,26.253600120544437,8.17,0.84,15.35,132.3,26.189977884292603
355.43,0.9,-0.01,-0.1,25.90602970123291,355.43,0.85,5.64,56.9,24.93252921104431,355.34,0.84,12.14,121.4,26.82470440864563,137.11,0.91,9.11,100.5,25.721163749694824,287.31,0.85,13.91,97.0,25.93481063842773,99.67,0.91,11.61,101.7,26.019411087036133,174.29,0.87,9.84,97.2,26.1070568561554,205.05,0.87,12.13,146.5,26.373709440231323,291.97,0.92,13.12,150.0,26.384695291519165,161.89,0.9,11.59,124.7,26.003314971923828,71.37,0.89,13.76,161.1,26.118139266967773,28.48,0.89,10.72,85.2,26.213940143585205,146.51,0.88,10.99,97.4,26.10446810722351,183.52,0.9,9.34,166.7,25.9128897190094,49.13,0.91,15.14,123.1,25.751922607421875,335.3,0.88,16.43,95.2,26.334495782852173,253.21,0.86,13.54,103.7,26.27150082588196,79.45,0.84,17.2,167.4,26.52942633628845,351.04,0.86,15.39,131.2,26.459057569503784,230.19,0.88,9.51,131.3,26.406470775604248,310.34,0.89,10.67,163.0,26.39124369621277,304.19,0.88,17.12,123.1,26.458563327789307,65.92,0.85,13.32,171.7,26.537978649139404,85.08,0.84,13.74,152.5,26.639636754989624,0.0,0.91,13.05,167.5,26.4738245010376,109.86,0.88,14.62,135.4,26.602108478546143,254.27,0.85,14.92,148.1,26.48302674293518,86.31,0.87,17.33,160.0,26.6902883052826,238.45,0.87,17.04,145.1,26.50857663154602,234.32,0.87,13.18,127.5,26.271478176116943,231.06,0.85,16.48,146.4,26.21041774749756
355.43,0.86,-0.05,-0.1,25.934653282165527,355.43,0.88,5.64,56.9,24.95043563842773,355.43,0.86,12.14,121.5,26.847280740737915,131.57,0.84,7.58,77.0,25.74534583091736,278.44,0.86,11.82,135.7,25.968098402023315,85.34,0.91,13.06,141.6,26.047335624694824,155.74,0.92,9.76,96.2,26.12414598464965,179.91,0.9,12.04,139.1,26.40625095367432,261.04,0.89,14.51,130.4,26.413236379623413,126.74,0.87,11.89,98.5,26.02764654159546,31.46,0.89,8.81,106.1,26.13573431968689,345.41,0.86,9.39,91.9,26.237792253494263,97.91,0.85,16.26,92.8,26.117239475250244,129.73,0.87,16.81,102.3,25.94210171699524,349.28,0.88,12.69,108.5,25.78542184829712,270.79,0.85,10.77,163.9,26.35089516639709,181.58,0.94,12.72,105.9,26.30652689933777,4.22,0.88,14.22,144.2,26.55383467674256,267.71,0.88,11.93,144.1,26.49150586128235,144.93,0.86,17.05,172.5,26.42617535591125,216.47,0.85,13.17,155.0,26.408472537994385,204.96,0.87,17.94,100.4,26.491506814956665,324.23,0.92,17.36,120.5,26.567424535751343,339.17,0.86,11.82,168.5,26.652539014816284,252.42,0.86,12.86,170.3,26.506415843963623,351.74,0.86,15.63,157.7,26.63175225257873,130.08,0.87,13.93,127.4,26.51258420944214,320.8,0.91,16.25,141.8,26.719386339187626,105.21,0.89,14.83,140.0,26.531715869903564,93.43,0.85,15.48,173.8,26.30713653564453,84.73,0.86,13.04,130.9,26.235403299331665
355.43,0.87,-0.03,-0.3,25.959869384765625,355.43,0.97,5.67,57.0,24.980488777160645,355.43,0.88,12.14,121.7,26.875244855880737,127.09,0.92,10.09,114.6,25.768803119659424,269.12,0.9,9.72,136.2,25.99708366394043,71.02,0.85,8.88,97.6,26.066234827041622,137.29,0.87,9.57,95.3,26.15633583068848,154.78,0.86,10.47,151.4,26.431921243667603,229.92,0.87,14.41,109.9,26.44038701057434,92.72,0.91,11.64,116.1,26.05740165710449,352.62,0.9,10.15,98.3,26.1606183052063,302.43,0.9,9.46,127.6,26.259248971939087,51.59,0.88,16.5,107.5,26.15052461624145,73.65,0.91,9.0,144.7,25.95713782310486,288.02,0.93,10.19,168.5,25.817914962768555,204.96,0.91,10.19,100.2,26.38482904434204,110.3,0.91,11.54,94.1,26.33071231842041,292.15,0.88,10.35,107.2,26.57043719291687,185.45,0.8,14.41,116.3,26.50891590118408,57.22,0.85,14.33,116.6,26.457677364349365,122.61,0.87,16.17,109.3,26.44267153739929,106.08,0.86,15.05,116.6,26.52395725250244,219.81,0.92,12.68,153.3,26.594885110855103,229.04,0.89,12.38,165.0,26.690661191940308,137.11,0.87,13.44,153.6,26.52376866340637,232.91,0.9,16.46,180.8,26.651788473129272,6.94,0.87,17.71,160.4,26.533109426498413,191.16,0.89,14.91,163.6,26.73984909057617,329.68,0.85,16.09,164.3,26.56368637084961,316.14,0.86,16.04,152.8,26.321195602416992,302.52,0.84,14.43,137.2,26.266805410385132
355.43,0.88,-0.01,-0.3,25.984124183654785,355.43,0.9,5.64,57.1,25.00091457366944,355.43,0.86,12.14,121.8,26.90358710289001,121.9,0.88,9.24,95.9,25.78579688072205,260.24,0.85,9.06,104.6,26.01996302604676,57.57,0.87,10.9,155.1,26.097023248672485,118.74,0.87,9.43,96.6,26.182377576828003,129.9,0.89,10.25,135.3,26.46342325210572,199.16,0.92,12.1,96.4,26.46811604499817,58.8,0.88,9.72,117.6,26.081997632980347,312.01,0.85,14.05,131.8,26.186805963516235,257.78,0.85,13.83,90.9,26.291316986083984,1.85,0.92,14.9,116.6,26.182725191116333,20.83,0.9,14.94,90.0,25.99021553993225,226.49,0.92,17.19,88.6,25.8450710773468,138.16,0.9,16.67,99.7,26.416741371154785,42.01,0.86,16.75,129.1,26.35461163520813,214.28,0.9,10.87,102.6,26.60378575325012,102.66,0.92,13.28,175.9,26.54241633415222,329.77,0.9,14.21,173.6,26.485637426376343,29.27,0.9,15.5,145.6,26.471541166305546,6.86,0.87,16.55,134.5,26.54137277603149,115.66,0.87,16.11,139.3,26.6172833442688,119.97,0.85,11.41,178.9,26.719083547592163,23.03,0.9,15.23,139.6,26.55733180046081,115.4,0.89,16.95,157.5,26.68526244163513,251.72,0.92,15.21,163.2,26.56639528274536,62.67,0.87,16.79,168.7,26.773993730545044,194.5,0.9,16.66,177.3,26.592065811157227,173.67,0.88,16.75,138.3,26.359070301055908,155.57,0.85,16.08,134.8,26.29301881790161
355.43,0.84,0.0,-0.2,26.01499915122986,355.43,0.85,5.7,56.9,25.0322060585022,355.43,0.86,12.13,121.6,26.9246826171875,116.89,0.83,10.08,96.6,25.819727897644043,251.54,0.86,11.1,108.7,26.05146360397339,42.89,0.87,10.01,111.8,26.119197607040405,100.02,0.87,11.16,92.8,26.20712423324585,104.77,0.9,10.34,115.0,26.480782508850098,169.63,0.89,10.75,135.0,26.48683214187622,25.22,0.92,10.13,140.1,26.0991849899292,270.79,0.95,10.19,92.5,26.22003936767578,214.19,0.88,15.41,87.0,26.31508994102478,314.3,0.89,9.46,137.3,26.199987173080444,327.48,0.85,8.12,152.3,26.00678586959839,168.4,0.88,13.37,111.0,25.86883282661438,75.59,0.83,11.31,152.2,26.433940410614014,331.52,0.87,16.59,130.4,26.385293006896973,137.37,0.86,12.76,132.6,26.6357638835907,20.39,0.88,15.85,127.0,26.563454151153564,241.17,0.83,13.12,94.2,26.50867819786072,298.13,0.84,17.12,120.6,26.494362115859985,274.66,0.87,16.37,125.9,26.57063126564026,11.69,0.93,18.05,109.2,26.64822220802307,10.9,0.85,15.54,134.5,26.74418973922729,271.49,0.86,15.62,153.2,26.589062213897705,357.36,0.87,16.02,140.2,26.71453285217285,127.88,0.88,13.81,143.1,26.583287239074707,296.89,0.9,16.0,131.5,26.79125380516052,61.52,0.88,13.34,186.5,26.616159677505493,33.31,0.83,14.53,140.6,26.38382363319397,9.32,0.88,11.96,168.8,26.309653759002686
355.43,0.89,-0.04,-0.2,26.033472061157227,355.43,0.9,5.69,56.8,25.050538301467896,355.43,0.9,12.16,121.6,26.95903587341309,111.62,0.87,12.66,124.6,25.839909315109253,242.4,0.89,9.17,94.4,26.067716598510746,28.21,0.91,13.29,105.5,26.149857997894287,80.68,0.92,13.29,98.1,26.227718114852905,79.8,0.86,10.21,146.4,26.51401710510254,138.87,0.88,12.28,147.0,26.51958656311035,350.24,0.88,15.95,100.0,26.132630109786987,230.8,0.9,12.67,118.8,26.24489545822144,169.28,0.89,14.25,121.5,26.34132146835327,264.73,0.86,12.25,162.5,26.233466625213623,272.72,0.86,14.5,84.0,26.044915199279785,107.23,0.89,10.61,168.5,25.89910078048706,11.51,0.88,11.78,105.5,26.467845916748047,260.07,0.9,16.69,147.3,26.41252541542053,60.73,0.87,16.24,168.1,26.653324842453003,299.53,0.81,14.21,158.3,26.59268307685852,155.21,0.87,13.64,176.1,26.542081832885746,203.82,0.89,17.28,108.4,26.52617597579956,174.55,0.92,15.09,115.4,26.601020336151123,270.53,0.92,10.14,172.5,26.667372941970825,265.08,0.88,14.13,145.5,26.76869225502014,155.04,0.88,13.73,160.1,26.61227774620056,239.06,0.84,13.35,145.2,26.73534607887268,4.22,0.88,16.94,154.2,26.615095853805546,166.73,0.86,12.08,169.4,26.82240343093872,291.01,0.85,14.03,190.7,26.64499998092652,255.59,0.92,15.07,161.0,26.408167600631717,233.26,0.92,14.36,161.8,26.342801094055176
355.43,0.92,-0.05,-0.2,26.06787323951721,355.43,0.9,5.69,56.4,25.083394050598145,355.43,0.86,12.16,120.9,26.97452187538147,106.79,0.87,9.95,98.5,25.86899733543396,234.32,0.92,14.68,123.4,26.100963592529297,13.54,0.88,10.08,147.1,26.166504621505737,62.23,0.86,14.02,89.6,26.25598192214965,55.37,0.88,12.75,133.2,26.531156301498413,108.9,0.92,15.54,119.0,26.54870629310608,313.68,0.86,8.96,158.6,26.157147884368896,189.23,0.86,10.23,89.8,26.27032470703125,123.84,0.86,15.95,90.6,26.35907220840454,213.84,0.91,9.2,93.0,26.25024056434632,218.06,0.86,8.98,157.4,26.06451988220215,46.58,0.91,13.33,127.0,25.918849229812626,306.47,0.86,16.87,154.4,26.49695444107056,187.82,0.86,16.65,147.8,26.43679714202881,345.59,0.91,16.74,164.4,26.685633182525635,216.83,0.86,12.22,106.8,26.625837802886963,67.68,0.87,16.98,126.8,26.55878639221192,110.65,0.9,15.17,121.9,26.54285454750061,76.82,0.87,12.51,169.2,26.624600410461422,165.94,0.88,17.8,132.3,26.69934463500977,155.48,0.85,11.23,167.0,26.798744916915894,41.22,0.91,15.58,139.2,26.64039707183838,120.67,0.86,13.54,119.0,26.76738166809082,248.03,0.92,17.45,161.8,26.63536548614502,37.79,0.86,14.0,170.9,26.8398551940918,156.62,0.9,16.36,165.1,26.658836364746094,114.26,0.87,16.62,133.9,26.43624448776245,87.28,0.88,13.82,126.4,26.373985052108765
355.43,0.91,-0.01,-0.3,26.084375143051147,355.43,0.9,5.7,56.4,25.09988188743592,355.43,0.93,12.16,121.9,27.013205766677856,101.87,0.92,11.0,99.3,25.903627157211304,225.18,0.87,11.51,117.6,26.13349437713623,358.86,0.87,9.28,111.9,26.202699661254883,43.77,0.87,14.29,90.9,26.2793972492218,30.94,0.89,15.35,100.7,26.56476855278015,77.96,0.89,10.02,113.8,26.568337202072144,278.79,0.92,10.18,151.7,26.18274307250977,150.29,0.86,14.42,133.0,26.302654504776,80.68,0.86,8.14,152.2,26.39225149154663,166.03,0.88,12.5,98.9,26.28265953063965,163.65,0.85,15.78,77.9,26.09018611907959,347.08,0.87,13.93,109.3,25.951245307922363,240.73,0.82,11.99,145.4,26.518106698989868,116.72,0.92,16.68,154.0,26.454601764678955,267.71,0.89,13.89,139.4,26.703458547592163,134.3,0.91,14.67,161.1,26.6419837474823,341.19,0.83,11.98,155.3,26.59433317184448,16.35,0.83,16.81,98.3,26.570382118225098,339.96,0.87,13.57,164.1,26.65495491027832,63.19,0.93,16.18,120.8,26.73018336296081,47.72,0.86,16.95,121.3,26.82785153388977,288.98,0.87,15.51,138.3,26.66784739494324,2.64,0.88,13.23,147.0,26.78497004508972,124.28,0.86,14.77,159.6,26.666105031967163,271.67,0.92,17.84,157.0,26.87350535392761,23.73,0.89,17.63,154.8,26.692063331604004,332.31,0.85,14.37,152.2,26.455116510391235,304.01,0.87,12.97,142.3,26.402771949768066
355.43,0.86,-0.06,-0.3,26.11806631088257,355.43,0.86,5.69,56.5,25.133068561553955,355.43,0.9,12.14,121.9,27.03730154037476,96.33,0.86,9.49,100.4,25.91931319236756,215.86,0.88,12.27,135.9,26.1516695022583,344.36,0.91,12.4,94.8,26.22775793075561,25.05,0.87,14.6,94.2,26.30714440345764,6.15,0.92,9.79,136.2,26.58406376838684,48.87,0.88,11.08,96.5,26.59677124023437,242.84,0.87,14.1,106.2,26.21336960792541,108.81,0.9,10.16,98.2,26.319952964782715,37.62,0.87,14.87,111.2,26.421964645385746,117.69,0.83,8.44,134.6,26.30734896659851,109.07,0.88,10.93,155.2,26.120630741119385,285.29,0.88,10.36,171.1,25.96895122528076,173.94,0.86,8.85,101.9,26.550331354141235,45.26,0.9,15.01,165.8,26.48986268043518,190.02,0.87,10.23,102.6,26.738041877746586,52.82,0.81,12.17,102.4,26.675912857055664,251.54,0.85,16.71,117.5,26.61972451210022,288.72,0.86,17.07,108.6,26.60296416282653,240.12,0.92,16.26,142.2,26.67453026771545,321.15,0.92,13.67,163.7,26.754414558410645,301.2,0.88,17.36,111.2,26.85147070884705,173.76,0.86,17.01,138.4,26.69005513191223,252.95,0.92,16.87,156.5,26.81822943687439,0.88,0.86,16.96,132.6,26.69628405570984,141.33,0.87,15.55,147.1,26.902376413345337,253.21,0.85,18.57,145.8,26.720398426055908,190.55,0.92,13.83,135.0,26.48990797996521,156.97,0.91,12.9,152.5,26.42698645591736
355.43,0.87,-0.05,-0.4,26.13457655906677,355.43,0.88,5.69,57.0,25.157827615737915,355.43,0.87,12.1,121.6,27.05854630470276,91.49,0.87,10.69,95.5,25.951940536499023,206.72,0.85,9.57,133.7,26.183676958084103,329.33,0.86,14.84,103.9,26.255971908569336,5.89,0.9,9.46,101.2,26.326283931732178,343.39,0.87,11.92,126.7,26.61429214477539,20.21,0.9,10.47,112.3,26.62066602706909,207.69,0.86,9.78,154.4,26.23478531837464,69.87,0.86,9.6,88.5,26.34792685508728,352.44,0.92,16.04,86.7,26.4417564868927,68.38,0.87,9.61,104.3,26.33599638938904,53.09,0.88,14.64,86.5,26.147292137146,224.21,0.92,16.58,93.8,26.00549793243408,111.18,0.87,17.06,163.0,26.566710233688354,335.39,0.86,14.43,162.5,26.51996421813965,112.94,0.83,10.45,109.6,26.77008557319641,331.79,0.95,14.11,161.8,26.701282501220703,162.6,0.9,10.43,160.6,26.64686417579651,195.03,0.9,15.09,122.3,26.62636947631836,141.15,0.88,17.01,111.7,26.69991946220398,216.74,0.87,15.59,124.0,26.78397822380066,191.6,0.85,18.37,124.7,26.868852376937863,59.85,0.92,12.94,172.7,26.72358751296997,134.91,0.87,17.51,166.9,26.83498239517212,246.18,0.92,13.66,173.9,26.7163770198822,12.22,0.87,16.37,170.9,26.92363286018372,118.48,0.92,16.97,156.1,26.74896264076233,50.45,0.88,16.33,166.3,26.51502895355225,11.43,0.88,16.84,138.4,26.451411247253418
355.43,0.9,-0.03,-0.4,26.1730751991272,355.43,0.92,5.65,56.9,25.18226718902588,355.43,0.92,12.15,121.3,27.095864057540894,86.75,0.88,12.23,142.3,25.9771535396576,198.02,0.87,9.88,113.3,26.208220720291138,314.3,0.92,12.69,115.1,26.281046390533447,347.7,0.86,15.24,93.6,26.35584020614624,317.72,0.86,11.44,149.2,26.64646792411804,350.24,0.87,10.82,93.2,26.65276670455933,172.88,0.91,10.58,156.6,26.26594066619873,33.31,0.87,10.48,125.9,26.370020389556885,308.14,0.87,13.74,120.9,26.475355625152588,21.45,0.92,12.3,101.5,26.353864431381226,0.0,0.9,15.75,91.6,26.17141628265381,165.06,0.89,16.2,89.5,26.019187450408936,44.65,0.91,10.33,108.4,26.60031723976136,262.79,0.91,12.77,160.8,26.54690361022949,36.39,0.87,11.77,123.1,26.78667974472046,248.64,0.9,12.96,104.0,26.725398302078247,74.53,0.84,17.76,131.7,26.671033143997192,101.34,0.84,13.06,146.4,26.65716242790222,43.33,0.88,12.89,164.2,26.72516632080078,112.59,0.88,11.3,168.1,26.8005268573761,83.41,0.87,15.23,179.0,26.90132212638855,307.44,0.9,12.68,180.2,26.740402936935425,17.93,0.87,11.98,133.8,26.86855673789978,122.43,0.88,15.36,153.6,26.748955249786377,246.53,0.92,15.19,151.7,26.95672512054444,343.92,0.9,16.38,153.8,26.77614951133728,272.2,0.86,15.16,157.5,26.5403425693512,229.31,0.86,17.18,133.9,26.47679328918457
355.34,0.85,-0.03,-0.5,26.19948148727417,355.43,0.9,5.64,57.1,25.19958019256592,355.43,0.91,12.16,121.2,27.12029838562012,81.39,0.89,7.68,92.2,26.001516103744507,189.23,0.87,10.44,98.5,26.23447322845459,298.74,0.91,10.05,132.9,26.30344700813293,328.01,0.86,10.61,104.0,26.38832378387451,292.5,0.84,10.76,150.6,26.66429257392884,320.1,0.9,11.04,125.6,26.681313037872314,137.29,0.88,15.44,108.3,26.28266406059265,353.32,0.86,14.19,106.4,26.404948949813843,261.39,0.87,16.11,85.0,26.492435693740845,331.17,0.91,13.85,134.6,26.383952140808105,308.85,0.86,9.85,163.3,26.190609216690063,107.05,0.92,12.73,100.7,26.056876182556152,339.96,0.9,12.27,107.3,26.62259554862976,191.16,0.91,12.49,162.4,26.57130622863769,320.1,0.86,12.32,131.9,26.824257135391235,165.76,0.84,15.66,179.3,26.75778079032898,348.84,0.88,9.01,141.9,26.69909405708313,7.38,0.86,11.89,118.9,26.67568588256836,306.21,0.91,11.46,178.3,26.76004433631897,8.35,0.9,12.34,123.6,26.832741022109985,337.06,0.88,13.83,155.7,26.934334754943848,192.48,0.87,13.31,164.8,26.773865222930908,263.23,0.91,12.6,141.9,26.88492774963379,358.68,0.86,17.09,132.7,26.768943786621094,117.25,0.9,16.53,149.3,26.973121643066406,209.0,0.88,14.22,182.2,26.791912317276,130.78,0.88,16.14,132.8,26.571045637130737,82.97,0.91,12.11,163.8,26.508498191833496
355.43,0.92,-0.04,-0.3,26.21765923500061,355.43,0.84,5.66,57.1,25.22988605499268,355.43,0.89,12.13,121.4,27.1470410823822,76.11,0.86,9.48,82.6,26.02059817314148,180.44,0.92,12.07,105.1,26.26382207870484,283.27,0.88,9.34,154.5,26.33400011062622,307.53,0.9,9.62,117.2,26.407299757003784,267.54,0.86,10.23,142.8,26.69793272018433,288.9,0.9,10.27,148.5,26.701897621154785,101.69,0.86,8.72,158.9,26.315898895263672,311.4,0.84,15.76,95.0,26.42043447494507,216.74,0.91,10.69,138.9,26.525967836380005,279.84,0.88,9.36,117.0,26.41592121124268,254.53,0.86,14.37,90.4,26.22273564338684,46.32,0.9,9.37,151.9,26.08394455909729,273.16,0.87,16.79,155.7,26.650774717330933,119.53,0.88,12.31,157.4,26.589816331863403,242.84,0.83,15.63,149.8,26.83689594268799,84.29,0.89,13.2,108.7,26.77535820007324,262.62,0.88,15.6,161.6,26.72649335861206,279.76,0.89,9.18,137.4,26.709224462509155,206.89,0.88,13.53,166.5,26.789392709732056,270.88,0.85,16.64,149.5,26.85688281059265,227.64,0.86,15.53,149.6,26.958142518997192,78.49,0.91,16.99,124.4,26.790218114852905,144.67,0.86,16.82,155.5,26.918615102767944,234.14,0.9,14.06,136.9,26.79912233352661,346.99,0.86,14.09,163.1,27.01198410987854,76.2,0.91,14.21,188.5,26.829870223999023,349.45,0.89,14.95,141.9,26.601158142089844,300.59,0.89,13.38,165.8,26.526639461517334
